game_label,n_agents,competition_key,model,model_short,elo,agent_run_count,final_utility_mean,final_utility_std
game1,2,comp=0.25,gpt-4.1-nano-2025-04-14,GPT-4.1 nano,1322,3,60.262,30.739387306841362
game1,2,comp=0.25,gpt-5-nano-high,GPT-5-nano,1337,1,38.63700000000001,
game1,2,comp=0.25,o3-mini-high,o3-mini-high,1363,1,71.0,
game1,2,comp=0.25,gemma-3-27b-it,Gemma 3 27B,1365,1,76.0,
game1,2,comp=0.25,claude-sonnet-4-20250514,Sonnet 4,1389,4,81.1,9.418421665367648
game1,2,comp=0.25,claude-haiku-4-5-20251001,Haiku 4.5,1407,2,74.7,8.909545442950495
game1,2,comp=0.25,deepseek-r1-0528,DeepSeek R1-0528,1422,2,78.5,14.849242404917497
game1,2,comp=0.25,qwen3-max-preview,Qwen3 Max,1435,3,77.36333333333333,9.211733459742161
game1,2,comp=0.25,gemini-2.5-pro,Gemini 2.5 Pro,1448,2,80.55000000000001,1.9091883092036752
game1,2,comp=0.25,claude-opus-4-5-20251101,Opus 4.5,1468,1,95.0,
game1,2,comp=0.25,claude-opus-4-5-20251101-thinking-32k,Opus 4.5 Thinking,1474,2,92.5,3.5355339059327378
game1,2,comp=0.25,gpt-5.2-chat-latest-20260210,GPT-5.2 Chat,1478,4,79.2,12.690416331494669
game1,2,comp=0.25,gpt-5.4-high,GPT-5.4 High,1484,1,93.0,
game1,2,comp=0.25,claude-opus-4-6,Opus 4.6,1499,1,88.2,
game1,2,comp=0.25,claude-opus-4-6-thinking,Opus 4.6 Thinking,1504,2,86.35,3.747665940288695
game1,2,comp=0.50,amazon-nova-micro-v1.0,Nova Micro,1240,3,57.23333333333333,3.292921701670622
game1,2,comp=0.50,claude-3-haiku-20240307,Claude 3 Haiku,1260,4,70.45,3.98455350907309
game1,2,comp=0.50,command-r-plus-08-2024,Command R+,1276,1,65.7,
game1,2,comp=0.50,amazon-nova-pro-v1.0,Nova Pro,1290,1,56.7,
game1,2,comp=0.50,gpt-4o-mini-2024-07-18,GPT-4o mini,1317,2,72.0,12.727922061357855
game1,2,comp=0.50,llama-3.3-70b-instruct,Llama 3.3 70B,1318,1,81.0,
game1,2,comp=0.50,gpt-4.1-nano-2025-04-14,GPT-4.1 nano,1322,2,63.71,3.8325187540310885
game1,2,comp=0.50,gpt-5-nano-high,GPT-5-nano,1337,1,71.0,
game1,2,comp=0.50,gpt-4o-2024-05-13,GPT-4o,1345,1,86.0,
game1,2,comp=0.50,o3-mini-high,o3-mini-high,1363,1,89.0,
game1,2,comp=0.50,gemma-3-27b-it,Gemma 3 27B,1365,2,60.900000000000006,7.212489168102779
game1,2,comp=0.50,claude-haiku-4-5-20251001,Haiku 4.5,1407,3,70.33333333333333,8.621678104251709
game1,2,comp=0.50,qwen3-max-preview,Qwen3 Max,1435,2,59.635000000000005,7.587255762131655
game1,2,comp=0.50,gemini-2.5-pro,Gemini 2.5 Pro,1448,2,76.5,13.435028842544403
game1,2,comp=0.50,claude-opus-4-5-20251101,Opus 4.5,1468,2,77.0,7.0710678118654755
game1,2,comp=0.50,claude-opus-4-5-20251101-thinking-32k,Opus 4.5 Thinking,1474,1,66.0,
game1,2,comp=0.50,gpt-5.2-chat-latest-20260210,GPT-5.2 Chat,1478,2,69.95,21.283914113715078
game1,2,comp=0.50,gpt-5.4-high,GPT-5.4 High,1484,3,76.2,16.724831837719623
game1,2,comp=0.50,gemini-3.1-pro,gemini-3.1-pro,1494,2,75.6,1.2727922061357886
game1,2,comp=0.50,claude-opus-4-6,Opus 4.6,1499,2,77.0,7.0710678118654755
game1,2,comp=0.50,claude-opus-4-6-thinking,Opus 4.6 Thinking,1504,2,79.65,1.9091883092036752
game1,2,comp=0.75,amazon-nova-micro-v1.0,Nova Micro,1240,3,52.5,10.5
game1,2,comp=0.75,claude-3-haiku-20240307,Claude 3 Haiku,1260,1,73.0,
game1,2,comp=0.75,command-r-plus-08-2024,Command R+,1276,2,51.150000000000006,0.21213203435596475
game1,2,comp=0.75,amazon-nova-pro-v1.0,Nova Pro,1290,2,56.400000000000006,0.8485281374238566
game1,2,comp=0.75,gpt-4o-mini-2024-07-18,GPT-4o mini,1317,1,55.0,
game1,2,comp=0.75,llama-3.3-70b-instruct,Llama 3.3 70B,1318,1,67.5,
game1,2,comp=0.75,gpt-4.1-nano-2025-04-14,GPT-4.1 nano,1322,2,22.68,32.07436359462179
game1,2,comp=0.75,gpt-5-nano-high,GPT-5-nano,1337,2,31.5,44.54772721475249
game1,2,comp=0.75,gpt-4o-2024-05-13,GPT-4o,1345,5,54.1,6.426118579671558
game1,2,comp=0.75,o3-mini-high,o3-mini-high,1363,1,79.0,
game1,2,comp=0.75,claude-sonnet-4-20250514,Sonnet 4,1389,3,62.199999999999996,11.230316113093167
game1,2,comp=0.75,claude-haiku-4-5-20251001,Haiku 4.5,1407,2,58.065,1.5061374439273456
game1,2,comp=0.75,gemini-2.5-pro,Gemini 2.5 Pro,1448,2,63.5,9.192388155425117
game1,2,comp=0.75,claude-opus-4-5-20251101-thinking-32k,Opus 4.5 Thinking,1474,4,68.8175,10.53311721824709
game1,2,comp=0.75,gpt-5.2-chat-latest-20260210,GPT-5.2 Chat,1478,1,62.1,
game1,2,comp=0.75,gpt-5.4-high,GPT-5.4 High,1484,4,64.2,10.771567512050725
game1,2,comp=0.75,gemini-3.1-pro,gemini-3.1-pro,1494,1,73.0,
game1,2,comp=0.75,claude-opus-4-6,Opus 4.6,1499,2,54.5,0.7071067811865476
game1,2,comp=0.75,claude-opus-4-6-thinking,Opus 4.6 Thinking,1504,1,66.60000000000001,
game1,2,comp=1.00,amazon-nova-micro-v1.0,Nova Micro,1240,4,52.175,21.389775594895802
game1,2,comp=1.00,claude-3-haiku-20240307,Claude 3 Haiku,1260,4,23.825,16.782605081849876
game1,2,comp=1.00,command-r-plus-08-2024,Command R+,1276,1,9.0,
game1,2,comp=1.00,amazon-nova-pro-v1.0,Nova Pro,1290,1,20.0,
game1,2,comp=1.00,gpt-4o-mini-2024-07-18,GPT-4o mini,1317,1,23.328000000000003,
game1,2,comp=1.00,llama-3.3-70b-instruct,Llama 3.3 70B,1318,5,37.40442,7.488245968315944
game1,2,comp=1.00,gpt-4.1-nano-2025-04-14,GPT-4.1 nano,1322,1,25.5879,
game1,2,comp=1.00,gpt-5-nano-high,GPT-5-nano,1337,1,49.5,
game1,2,comp=1.00,deepseek-v3,DeepSeek V3,1358,3,41.36666666666667,40.06998045087286
game1,2,comp=1.00,o3-mini-high,o3-mini-high,1363,2,48.5282683375,27.537186999997108
game1,2,comp=1.00,claude-sonnet-4-20250514,Sonnet 4,1389,1,28.343520000000005,
game1,2,comp=1.00,deepseek-r1-0528,DeepSeek R1-0528,1422,2,44.5,27.577164466275352
game1,2,comp=1.00,qwen3-max-preview,Qwen3 Max,1435,1,49.572,
game1,2,comp=1.00,claude-opus-4-5-20251101-thinking-32k,Opus 4.5 Thinking,1474,1,63.0,
game1,2,comp=1.00,gpt-5.2-chat-latest-20260210,GPT-5.2 Chat,1478,1,31.5,
game1,2,comp=1.00,gpt-5.4-high,GPT-5.4 High,1484,1,58.5,
game1,2,comp=1.00,gemini-3.1-pro,gemini-3.1-pro,1494,3,52.468493333333335,18.993263595552325
game1,2,comp=1.00,claude-opus-4-6,Opus 4.6,1499,3,67.63333333333334,22.594320820359556
game1,2,comp=1.00,claude-opus-4-6-thinking,Opus 4.6 Thinking,1504,2,28.242756112500004,26.243905985967718
game1,4,comp=0.00,amazon-nova-micro-v1.0,Nova Micro,1240,5,100.0,0.0
game1,4,comp=0.00,claude-3-haiku-20240307,Claude 3 Haiku,1260,3,100.0,0.0
game1,4,comp=0.00,command-r-plus-08-2024,Command R+,1276,2,100.0,0.0
game1,4,comp=0.00,amazon-nova-pro-v1.0,Nova Pro,1290,1,100.0,
game1,4,comp=0.00,gpt-4o-mini-2024-07-18,GPT-4o mini,1317,1,100.0,
game1,4,comp=0.00,llama-3.3-70b-instruct,Llama 3.3 70B,1318,2,100.0,0.0
game1,4,comp=0.00,gpt-5-nano-high,GPT-5-nano,1337,1,100.0,
game1,4,comp=0.00,gpt-4o-2024-05-13,GPT-4o,1345,2,100.0,0.0
game1,4,comp=0.00,deepseek-v3,DeepSeek V3,1358,2,100.0,0.0
game1,4,comp=0.00,o3-mini-high,o3-mini-high,1363,1,100.0,
game1,4,comp=0.00,gemma-3-27b-it,Gemma 3 27B,1365,4,100.0,0.0
game1,4,comp=0.00,claude-sonnet-4-20250514,Sonnet 4,1389,2,100.0,0.0
game1,4,comp=0.00,claude-haiku-4-5-20251001,Haiku 4.5,1407,4,100.0,0.0
game1,4,comp=0.00,deepseek-r1-0528,DeepSeek R1-0528,1422,2,100.0,0.0
game1,4,comp=0.00,qwen3-max-preview,Qwen3 Max,1435,2,100.0,0.0
game1,4,comp=0.00,gemini-2.5-pro,Gemini 2.5 Pro,1448,1,100.0,
game1,4,comp=0.00,claude-opus-4-5-20251101-thinking-32k,Opus 4.5 Thinking,1474,1,100.0,
game1,4,comp=0.00,gpt-5.2-chat-latest-20260210,GPT-5.2 Chat,1478,1,100.0,
game1,4,comp=0.00,gpt-5.4-high,GPT-5.4 High,1484,6,100.0,0.0
game1,4,comp=0.00,gemini-3.1-pro,gemini-3.1-pro,1494,2,100.0,0.0
game1,4,comp=0.00,claude-opus-4-6,Opus 4.6,1499,4,100.0,0.0
game1,4,comp=0.00,claude-opus-4-6-thinking,Opus 4.6 Thinking,1504,3,100.0,0.0
game1,4,comp=0.25,amazon-nova-micro-v1.0,Nova Micro,1240,6,58.21666666666667,18.213227793740092
game1,4,comp=0.25,claude-3-haiku-20240307,Claude 3 Haiku,1260,1,63.0,
game1,4,comp=0.25,command-r-plus-08-2024,Command R+,1276,1,35.721000000000004,
game1,4,comp=0.25,amazon-nova-pro-v1.0,Nova Pro,1290,2,78.35,7.566042558696055
game1,4,comp=0.25,gpt-4o-mini-2024-07-18,GPT-4o mini,1317,2,24.75,21.001071401240463
game1,4,comp=0.25,llama-3.3-70b-instruct,Llama 3.3 70B,1318,2,73.0,14.142135623730951
game1,4,comp=0.25,gpt-4.1-nano-2025-04-14,GPT-4.1 nano,1322,6,42.671166666666664,10.39161720651154
game1,4,comp=0.25,gpt-5-nano-high,GPT-5-nano,1337,1,59.4,
game1,4,comp=0.25,gpt-4o-2024-05-13,GPT-4o,1345,1,42.300000000000004,
game1,4,comp=0.25,deepseek-v3,DeepSeek V3,1358,1,61.0,
game1,4,comp=0.25,o3-mini-high,o3-mini-high,1363,4,68.15,13.153833408300917
game1,4,comp=0.25,gemma-3-27b-it,Gemma 3 27B,1365,2,65.35,12.232947314527266
game1,4,comp=0.25,claude-sonnet-4-20250514,Sonnet 4,1389,5,64.52000000000001,12.80437425257478
game1,4,comp=0.25,claude-haiku-4-5-20251001,Haiku 4.5,1407,4,68.475,9.304255298876246
game1,4,comp=0.25,deepseek-r1-0528,DeepSeek R1-0528,1422,3,65.0,7.0
game1,4,comp=0.25,qwen3-max-preview,Qwen3 Max,1435,2,66.0,7.0710678118654755
game1,4,comp=0.25,gemini-2.5-pro,Gemini 2.5 Pro,1448,4,70.475,9.704079897994799
game1,4,comp=0.25,claude-opus-4-5-20251101,Opus 4.5,1468,3,59.059666666666665,22.429281761423688
game1,4,comp=0.25,claude-opus-4-5-20251101-thinking-32k,Opus 4.5 Thinking,1474,3,58.666666666666664,2.0816659994661326
game1,4,comp=0.25,gpt-5.2-chat-latest-20260210,GPT-5.2 Chat,1478,5,73.16,11.722968907235057
game1,4,comp=0.25,gpt-5.4-high,GPT-5.4 High,1484,6,67.519,10.780211778995804
game1,4,comp=0.25,gemini-3.1-pro,gemini-3.1-pro,1494,2,58.6,9.050966799187806
game1,4,comp=0.25,claude-opus-4-6,Opus 4.6,1499,7,65.54285714285714,19.98156293043307
game1,4,comp=0.25,claude-opus-4-6-thinking,Opus 4.6 Thinking,1504,3,64.0,13.114877048604
game1,4,comp=0.50,amazon-nova-micro-v1.0,Nova Micro,1240,4,41.9,11.912458464425665
game1,4,comp=0.50,claude-3-haiku-20240307,Claude 3 Haiku,1260,5,34.760000000000005,20.77469614699575
game1,4,comp=0.50,command-r-plus-08-2024,Command R+,1276,2,45.95,0.07071067811865826
game1,4,comp=0.50,amazon-nova-pro-v1.0,Nova Pro,1290,4,51.425,7.065585609133897
game1,4,comp=0.50,gpt-4o-mini-2024-07-18,GPT-4o mini,1317,1,38.0,
game1,4,comp=0.50,gpt-4.1-nano-2025-04-14,GPT-4.1 nano,1322,1,33.0,
game1,4,comp=0.50,gpt-5-nano-high,GPT-5-nano,1337,2,41.75,1.7677669529663689
game1,4,comp=0.50,gpt-4o-2024-05-13,GPT-4o,1345,5,46.160000000000004,10.191565139859533
game1,4,comp=0.50,deepseek-v3,DeepSeek V3,1358,3,51.13333333333333,11.500144926623024
game1,4,comp=0.50,o3-mini-high,o3-mini-high,1363,2,55.5,20.506096654409877
game1,4,comp=0.50,gemma-3-27b-it,Gemma 3 27B,1365,3,41.699999999999996,4.956813492557493
game1,4,comp=0.50,claude-sonnet-4-20250514,Sonnet 4,1389,3,47.833333333333336,2.466441431158125
game1,4,comp=0.50,claude-haiku-4-5-20251001,Haiku 4.5,1407,7,51.057142857142864,11.184193778551517
game1,4,comp=0.50,deepseek-r1-0528,DeepSeek R1-0528,1422,3,60.666666666666664,14.433756729740644
game1,4,comp=0.50,qwen3-max-preview,Qwen3 Max,1435,1,43.0,
game1,4,comp=0.50,gemini-2.5-pro,Gemini 2.5 Pro,1448,3,56.300000000000004,16.830626845129682
game1,4,comp=0.50,claude-opus-4-5-20251101,Opus 4.5,1468,4,47.95,7.88859936870925
game1,4,comp=0.50,claude-opus-4-5-20251101-thinking-32k,Opus 4.5 Thinking,1474,5,54.260000000000005,8.160147057498415
game1,4,comp=0.50,gpt-5.2-chat-latest-20260210,GPT-5.2 Chat,1478,3,55.13333333333333,13.321161110553888
game1,4,comp=0.50,gpt-5.4-high,GPT-5.4 High,1484,1,50.0,
game1,4,comp=0.50,gemini-3.1-pro,gemini-3.1-pro,1494,4,51.25,16.3783393541592
game1,4,comp=0.50,claude-opus-4-6,Opus 4.6,1499,2,66.0,14.142135623730951
game1,4,comp=0.50,claude-opus-4-6-thinking,Opus 4.6 Thinking,1504,4,53.55,8.262969603397233
game1,4,comp=0.75,amazon-nova-micro-v1.0,Nova Micro,1240,4,36.2425,10.586653153853677
game1,4,comp=0.75,claude-3-haiku-20240307,Claude 3 Haiku,1260,6,39.874500000000005,7.942164786756821
game1,4,comp=0.75,command-r-plus-08-2024,Command R+,1276,2,23.799500000000002,1.697763381628898
game1,4,comp=0.75,amazon-nova-pro-v1.0,Nova Pro,1290,1,34.0,
game1,4,comp=0.75,gpt-4o-mini-2024-07-18,GPT-4o mini,1317,1,18.0,
game1,4,comp=0.75,llama-3.3-70b-instruct,Llama 3.3 70B,1318,4,29.475,14.593234733944355
game1,4,comp=0.75,gpt-4.1-nano-2025-04-14,GPT-4.1 nano,1322,3,17.400000000000002,17.55192297157209
game1,4,comp=0.75,gpt-5-nano-high,GPT-5-nano,1337,3,35.4,5.85576638878294
game1,4,comp=0.75,gpt-4o-2024-05-13,GPT-4o,1345,2,35.1,7.636753236814715
game1,4,comp=0.75,deepseek-v3,DeepSeek V3,1358,2,34.3,5.232590180780453
game1,4,comp=0.75,o3-mini-high,o3-mini-high,1363,3,37.300000000000004,1.539480431834063
game1,4,comp=0.75,gemma-3-27b-it,Gemma 3 27B,1365,2,26.3,18.809040379562166
game1,4,comp=0.75,claude-sonnet-4-20250514,Sonnet 4,1389,5,36.939800000000005,11.157068172239516
game1,4,comp=0.75,claude-haiku-4-5-20251001,Haiku 4.5,1407,3,36.699999999999996,9.796427920420788
game1,4,comp=0.75,deepseek-r1-0528,DeepSeek R1-0528,1422,4,29.725,13.960748547266368
game1,4,comp=0.75,qwen3-max-preview,Qwen3 Max,1435,1,13.0,
game1,4,comp=0.75,gemini-2.5-pro,Gemini 2.5 Pro,1448,2,43.7,9.475230867899732
game1,4,comp=0.75,claude-opus-4-5-20251101,Opus 4.5,1468,2,44.845,7.290270914033299
game1,4,comp=0.75,claude-opus-4-5-20251101-thinking-32k,Opus 4.5 Thinking,1474,3,41.36666666666667,3.821430796617064
game1,4,comp=0.75,gpt-5.2-chat-latest-20260210,GPT-5.2 Chat,1478,1,41.0,
game1,4,comp=0.75,gpt-5.4-high,GPT-5.4 High,1484,2,24.270000000000003,4.624478348960022
game1,4,comp=0.75,gemini-3.1-pro,gemini-3.1-pro,1494,4,41.86450000000001,3.347703839947616
game1,4,comp=0.75,claude-opus-4-6,Opus 4.6,1499,2,49.0,4.242640687119285
game1,4,comp=0.75,claude-opus-4-6-thinking,Opus 4.6 Thinking,1504,2,58.0,1.4142135623730951
game1,4,comp=1.00,amazon-nova-micro-v1.0,Nova Micro,1240,4,13.7,1.8654758106177625
game1,4,comp=1.00,claude-3-haiku-20240307,Claude 3 Haiku,1260,7,15.457142857142857,10.022949855682398
game1,4,comp=1.00,command-r-plus-08-2024,Command R+,1276,2,6.050000000000001,2.899137802864846
game1,4,comp=1.00,amazon-nova-pro-v1.0,Nova Pro,1290,5,36.8,19.71547615453403
game1,4,comp=1.00,gpt-4o-mini-2024-07-18,GPT-4o mini,1317,4,14.5175,7.016781669683047
game1,4,comp=1.00,llama-3.3-70b-instruct,Llama 3.3 70B,1318,2,13.9,8.34386001800126
game1,4,comp=1.00,gpt-4.1-nano-2025-04-14,GPT-4.1 nano,1322,3,13.933333333333332,6.351640208114226
game1,4,comp=1.00,gpt-5-nano-high,GPT-5-nano,1337,2,20.35,13.22289680818844
game1,4,comp=1.00,gpt-4o-2024-05-13,GPT-4o,1345,3,15.69,6.450139533374453
game1,4,comp=1.00,deepseek-v3,DeepSeek V3,1358,3,25.92,4.564340039918149
game1,4,comp=1.00,o3-mini-high,o3-mini-high,1363,5,29.639999999999997,9.83935973526733
game1,4,comp=1.00,gemma-3-27b-it,Gemma 3 27B,1365,1,31.0,
game1,4,comp=1.00,claude-sonnet-4-20250514,Sonnet 4,1389,2,31.950000000000003,15.90990257669732
game1,4,comp=1.00,claude-haiku-4-5-20251001,Haiku 4.5,1407,3,26.666666666666668,7.216878364870322
game1,4,comp=1.00,deepseek-r1-0528,DeepSeek R1-0528,1422,2,27.9,3.818376618407357
game1,4,comp=1.00,qwen3-max-preview,Qwen3 Max,1435,2,25.6,0.5656854249492372
game1,4,comp=1.00,gemini-2.5-pro,Gemini 2.5 Pro,1448,1,27.0,
game1,4,comp=1.00,claude-opus-4-5-20251101-thinking-32k,Opus 4.5 Thinking,1474,3,32.4,11.240996397117115
game1,4,comp=1.00,gpt-5.2-chat-latest-20260210,GPT-5.2 Chat,1478,6,22.016666666666666,6.0237585166295196
game1,4,comp=1.00,gpt-5.4-high,GPT-5.4 High,1484,3,22.2,2.264950330581226
game1,4,comp=1.00,gemini-3.1-pro,gemini-3.1-pro,1494,1,30.0,
game1,4,comp=1.00,claude-opus-4-6,Opus 4.6,1499,6,32.233333333333334,14.775881248394855
game1,4,comp=1.00,claude-opus-4-6-thinking,Opus 4.6 Thinking,1504,6,23.71666666666667,14.793027636919586
game1,6,comp=0.00,amazon-nova-micro-v1.0,Nova Micro,1240,2,50.0,70.71067811865476
game1,6,comp=0.00,claude-3-haiku-20240307,Claude 3 Haiku,1260,1,100.0,
game1,6,comp=0.00,command-r-plus-08-2024,Command R+,1276,2,100.0,0.0
game1,6,comp=0.00,amazon-nova-pro-v1.0,Nova Pro,1290,3,66.66666666666667,57.735026918962575
game1,6,comp=0.00,gpt-4o-mini-2024-07-18,GPT-4o mini,1317,3,100.0,0.0
game1,6,comp=0.00,llama-3.3-70b-instruct,Llama 3.3 70B,1318,3,100.0,0.0
game1,6,comp=0.00,gpt-4.1-nano-2025-04-14,GPT-4.1 nano,1322,5,80.0,44.721359549995796
game1,6,comp=0.00,gpt-5-nano-high,GPT-5-nano,1337,3,100.0,0.0
game1,6,comp=0.00,gpt-4o-2024-05-13,GPT-4o,1345,4,100.0,0.0
game1,6,comp=0.00,deepseek-v3,DeepSeek V3,1358,4,100.0,0.0
game1,6,comp=0.00,o3-mini-high,o3-mini-high,1363,4,100.0,0.0
game1,6,comp=0.00,gemma-3-27b-it,Gemma 3 27B,1365,5,100.0,0.0
game1,6,comp=0.00,claude-sonnet-4-20250514,Sonnet 4,1389,6,100.0,0.0
game1,6,comp=0.00,deepseek-r1-0528,DeepSeek R1-0528,1422,1,100.0,
game1,6,comp=0.00,gemini-2.5-pro,Gemini 2.5 Pro,1448,1,0.0,
game1,6,comp=0.00,claude-opus-4-5-20251101,Opus 4.5,1468,2,100.0,0.0
game1,6,comp=0.00,claude-opus-4-5-20251101-thinking-32k,Opus 4.5 Thinking,1474,2,50.0,70.71067811865476
game1,6,comp=0.00,gpt-5.2-chat-latest-20260210,GPT-5.2 Chat,1478,3,100.0,0.0
game1,6,comp=0.00,gpt-5.4-high,GPT-5.4 High,1484,1,100.0,
game1,6,comp=0.00,gemini-3.1-pro,gemini-3.1-pro,1494,2,100.0,0.0
game1,6,comp=0.00,claude-opus-4-6-thinking,Opus 4.6 Thinking,1504,3,100.0,0.0
game1,6,comp=0.25,amazon-nova-micro-v1.0,Nova Micro,1240,2,34.5,6.363961030678928
game1,6,comp=0.25,claude-3-haiku-20240307,Claude 3 Haiku,1260,1,63.0,
game1,6,comp=0.25,command-r-plus-08-2024,Command R+,1276,7,42.6,15.281361195914453
game1,6,comp=0.25,amazon-nova-pro-v1.0,Nova Pro,1290,1,53.0,
game1,6,comp=0.25,gpt-4o-mini-2024-07-18,GPT-4o mini,1317,3,44.76666666666667,11.927419391189922
game1,6,comp=0.25,llama-3.3-70b-instruct,Llama 3.3 70B,1318,2,40.5,20.506096654409877
game1,6,comp=0.25,gpt-4.1-nano-2025-04-14,GPT-4.1 nano,1322,3,33.833333333333336,21.750478921930277
game1,6,comp=0.25,gpt-5-nano-high,GPT-5-nano,1337,4,56.45,11.742089535796714
game1,6,comp=0.25,gpt-4o-2024-05-13,GPT-4o,1345,4,57.3,23.660656513855795
game1,6,comp=0.25,deepseek-v3,DeepSeek V3,1358,3,54.63333333333333,15.91236416543228
game1,6,comp=0.25,o3-mini-high,o3-mini-high,1363,2,61.5,2.1213203435596424
game1,6,comp=0.25,gemma-3-27b-it,Gemma 3 27B,1365,1,31.5,
game1,6,comp=0.25,claude-sonnet-4-20250514,Sonnet 4,1389,4,53.0,4.396968652757639
game1,6,comp=0.25,claude-haiku-4-5-20251001,Haiku 4.5,1407,2,48.0,8.48528137423857
game1,6,comp=0.25,deepseek-r1-0528,DeepSeek R1-0528,1422,2,61.0,1.4142135623730951
game1,6,comp=0.25,qwen3-max-preview,Qwen3 Max,1435,4,45.25,22.691775308835282
game1,6,comp=0.25,gemini-2.5-pro,Gemini 2.5 Pro,1448,3,34.300000000000004,15.269905042271875
game1,6,comp=0.25,claude-opus-4-5-20251101,Opus 4.5,1468,3,57.0,15.524174696260024
game1,6,comp=0.25,claude-opus-4-5-20251101-thinking-32k,Opus 4.5 Thinking,1474,5,51.52,10.077301226022769
game1,6,comp=0.25,gpt-5.2-chat-latest-20260210,GPT-5.2 Chat,1478,6,68.16666666666667,15.19758752785016
game1,6,comp=0.25,gpt-5.4-high,GPT-5.4 High,1484,3,61.666666666666664,6.027713773341707
game1,6,comp=0.25,gemini-3.1-pro,gemini-3.1-pro,1494,3,70.8,18.657974166559455
game1,6,comp=0.25,claude-opus-4-6,Opus 4.6,1499,5,61.120000000000005,8.128468490435333
game1,6,comp=0.25,claude-opus-4-6-thinking,Opus 4.6 Thinking,1504,5,63.2,11.21160113453917
game1,6,comp=0.50,amazon-nova-micro-v1.0,Nova Micro,1240,3,19.133333333333333,18.369902921173352
game1,6,comp=0.50,claude-3-haiku-20240307,Claude 3 Haiku,1260,3,29.933333333333337,15.56962855476435
game1,6,comp=0.50,command-r-plus-08-2024,Command R+,1276,5,30.060000000000002,13.014914521425023
game1,6,comp=0.50,amazon-nova-pro-v1.0,Nova Pro,1290,3,35.03333333333333,10.98650687586065
game1,6,comp=0.50,gpt-4o-mini-2024-07-18,GPT-4o mini,1317,2,42.900000000000006,7.212489168102785
game1,6,comp=0.50,llama-3.3-70b-instruct,Llama 3.3 70B,1318,4,49.875,6.408002808988148
game1,6,comp=0.50,gpt-4.1-nano-2025-04-14,GPT-4.1 nano,1322,2,30.8,25.738686835190332
game1,6,comp=0.50,gpt-5-nano-high,GPT-5-nano,1337,1,6.0,
game1,6,comp=0.50,gpt-4o-2024-05-13,GPT-4o,1345,2,38.85,12.94005409571382
game1,6,comp=0.50,deepseek-v3,DeepSeek V3,1358,2,45.0,2.8284271247461903
game1,6,comp=0.50,o3-mini-high,o3-mini-high,1363,3,41.333333333333336,4.932882862316248
game1,6,comp=0.50,gemma-3-27b-it,Gemma 3 27B,1365,3,22.5,7.029224708315987
game1,6,comp=0.50,claude-sonnet-4-20250514,Sonnet 4,1389,4,40.35,4.449344521012804
game1,6,comp=0.50,claude-haiku-4-5-20251001,Haiku 4.5,1407,1,29.0,
game1,6,comp=0.50,deepseek-r1-0528,DeepSeek R1-0528,1422,3,45.666666666666664,7.505553499465136
game1,6,comp=0.50,qwen3-max-preview,Qwen3 Max,1435,3,36.800000000000004,7.9699435380685095
game1,6,comp=0.50,gemini-2.5-pro,Gemini 2.5 Pro,1448,5,29.1,20.513410247932935
game1,6,comp=0.50,claude-opus-4-5-20251101,Opus 4.5,1468,4,31.0,8.12403840463596
game1,6,comp=0.50,claude-opus-4-5-20251101-thinking-32k,Opus 4.5 Thinking,1474,5,45.2,7.049822692805827
